"","id","first_name","surname","handballs","deb","games"
"4357",511,"David","Hynes",5,1991-04-21,14
"4358",515,"Clive","Waterhouse",4,1996-07-07,14
"4359",522,"Trent","Carroll",3,1998-05-16,14
"4360",534,"Antoni","Grover",1,2000-03-26,14
"4361",561,"Liam","Pickering",5,1989-07-15,14
"4362",571,"Paul","Brown",4,1990-08-18,14
"4363",581,"Steven","Handley",2,1992-05-23,14
"4364",582,"Craig","Biddiscombe",5,1997-04-12,14
"4365",593,"Adam","Houlihan",1,1997-04-27,14
"4366",609,"David","Wojcinski",1,1999-04-24,14
"4367",614,"Paul","Chapman",2,2000-05-27,14
"4368",623,"Kent","Kingsley",0,1999-06-06,14
"4369",626,"Scott","Maginness",4,1988-04-16,14
"4370",641,"Paul","Dear",5,1990-06-15,14
"4371",643,"Matthew","Young",5,1995-08-26,14
"4372",645,"Richard","Taylor",3,1993-06-14,14
"4373",668,"Kris","Barlow",1,1999-04-03,14
"4374",676,"Brett","Johnson",3,2001-06-23,14
"4375",679,"Tim","Clarke",4,2001-03-31,14
"4376",686,"Sean","Wight",0,1985-05-25,14
"4377",698,"Marcus","Seecamp",4,1992-05-30,14
"4378",701,"Darren","Kowal",5,1993-05-23,14
"4379",711,"Paul","Hopgood",5,1993-08-01,14
"4380",713,"David","Schwarz",5,1992-05-23,14
"4381",714,"Adem","Yze",0,1996-03-29,14
"4382",724,"Andrew","Leoncelli",3,1997-04-26,14
"4383",738,"Matthew","Bishop",0,1998-05-17,14
"4384",743,"Troy","Simmonds",1,2000-04-23,14
"4385",751,"Simon","Godfrey",4,2001-04-29,14
"4386",763,"Matt","Armstrong",1,1987-04-04,14
"4387",774,"Matthew","Capuano",4,1995-04-08,14
"4388",780,"Adam","Simpson",3,1996-08-02,14
"4389",781,"Darren","Crocker",1,1987-06-28,14
"4390",784,"Bradley","Plain",4,1989-05-27,14
"4391",795,"Stuart","Cochrane",3,1998-05-03,14
"4392",795,"Stuart","Cochrane",4,2000-07-14,14
"4393",805,"Daniel","Harris",4,2001-03-30,14
"4394",810,"Digby","Morrell",3,2001-06-30,14
"4395",813,"Leigh","Harding",5,2002-07-28,14
"4396",817,"Fabian","Francis",2,1993-06-12,14
"4397",835,"Roger","James",5,1997-08-16,14
"4398",840,"Chris","Naish",1,1990-04-14,14
"4399",842,"Nick","Stevens",3,1998-06-14,14
"4400",845,"Jared","Poulton",1,2000-03-18,14
"4401",857,"Kane","Cornes",2,2001-06-24,14
"4402",858,"Tony","Free",5,1988-06-12,14
"4403",859,"Scott","Turner",5,1991-05-26,14
"4404",877,"Justin","Charles",4,1990-07-07,14
"4405",886,"Darren","Gaspar",1,1994-07-10,14
"4406",887,"Damien","Ryan",2,1996-06-15,14
"4407",890,"Joel","Bowden",4,1996-08-17,14
"4408",899,"Andrew","Kellaway",2,1998-05-17,14
"4409",902,"Rory","Hilton",1,1998-06-28,14
"4410",902,"Rory","Hilton",4,1998-05-30,14
"4411",926,"Rod","Keogh",5,1990-07-07,14
"4412",929,"Austinn","Jones",1,1995-04-22,14
"4413",957,"Andrew","Thompson",4,1997-05-04,14
"4414",971,"Troy","Schwarze",3,2000-04-02,14
"4415",987,"Ed","Considine",4,1986-08-02,14
"4416",1036,"Tony","Evans",2,1993-05-02,14
"4417",1040,"Peter","Matera",1,1990-05-11,14
"4418",1048,"Paul","Peos",2,1987-03-29,14
"4419",1052,"Phillip","Matera",5,1997-04-05,14
"4420",1067,"Chad","Fletcher",5,2000-04-09,14
"4421",1070,"Kasey","Green",3,2000-07-30,14
"4422",1084,"Luke","Power",2,1999-09-04,14
"4423",1084,"Luke","Power",3,1998-08-29,14
"4424",1101,"Dylan","McLaren",2,2001-08-26,14
"4425",1109,"Paul","Medhurst",4,2004-07-10,14
"4426",1114,"Jordan","McMahon",3,2002-05-19,14
"4427",1114,"Jordan","McMahon",4,2001-09-02,14
"4428",1116,"Graham","Polak",2,2002-05-26,14
"4429",1116,"Graham","Polak",5,2002-05-04,14
"4430",1172,"David","Bain",3,1989-04-01,14
"4431",1175,"Luke","Ablett",4,2004-03-27,14
"4432",1195,"Ashley","Sampi",5,2002-09-07,14
"4433",1197,"Brian","Leys",4,1989-05-27,14
"4434",1205,"Roger","Hayden",4,2003-04-27,14
"4435",1212,"Sam","Power",5,2002-08-18,14
"4436",1220,"Danny","Del-Re",2,1991-04-20,14
"4437",1222,"Mark","Hepburn",3,1987-08-01,14
"4438",1228,"Peter","German",2,1985-06-01,14
"4439",1232,"Dwayne","Lamb",5,1987-06-19,14
"4440",1257,"Gary","Ayres",1,1979-07-07,14
"4441",1258,"Paul","Bryce",4,1988-06-25,14
"4442",1260,"Trevor","Poole",2,1986-07-26,14
"4443",1268,"Dennis","Carroll",1,1981-05-30,14
"4444",1276,"Greg","Eppelstun",4,1987-04-25,14
"4445",1281,"Matthew","Campbell",5,1987-03-27,14
"4446",1283,"David","Honybun",0,1984-05-26,14
"4447",1286,"David","Cloke",0,1974-04-13,14
"4448",1297,"Richard","Dennis",3,1987-06-20,14
"4449",1308,"Mark","Mickan",2,1987-05-02,14
"4450",1318,"Darren","Bennett",2,1989-04-21,14
"4451",1339,"Grant","Lawrie",3,1978-07-15,14
"4452",1352,"Steven","Clark",3,1985-08-17,14
"4453",1352,"Steven","Clark",5,1985-09-01,14
"4454",1357,"Scott","Clayton",2,1981-08-22,14
"4455",1357,"Scott","Clayton",4,1981-09-05,14
"4456",1361,"Steven","ODwyer",1,1987-06-20,14
"4457",1386,"Michael","Schulze",4,1985-06-29,14
"4458",1393,"Michael","Ford",1,1985-04-08,14
"4459",1393,"Michael","Ford",4,1985-03-30,14
"4460",1394,"Danny","Hughes",4,1984-04-21,14
"4461",1405,"Bill","Duckworth",3,1982-08-07,14
"4462",1408,"Greg","Healy",5,1984-06-23,14
"4463",1421,"Aaron","Sandilands",3,2003-03-30,14
"4464",1430,"Luke","Ball",5,2003-04-05,14
"4465",1433,"Brad","Fisher",2,2003-04-11,14
"4466",1457,"Michael","Firrito",2,2005-07-02,14
"4467",1480,"Ron","Alexander",3,1976-04-10,14
"4468",1482,"Graeme","Allan",3,1975-05-24,14
"4469",1492,"Rodney","Ashman",0,1973-08-11,14
"4470",1496,"Rod","Austin",4,1973-08-18,14
"4471",1499,"Bret","Bailey",5,1984-05-26,14
"4472",1503,"Leon","Baker",5,1984-07-28,14
"4473",1551,"Terry","Bright",1,1976-05-01,14
"4474",1584,"Phil","Carman",5,1975-06-07,14
"4475",1588,"Ray","Card",1,1977-08-20,14
"4476",1588,"Ray","Card",2,1977-05-21,14
"4477",1592,"Vin","Catoggio",1,1973-05-26,14
"4478",1616,"Henry","Coles",2,1971-04-17,14
"4479",1625,"Brian","Cordy",4,1982-08-14,14
"4480",1689,"Emmett","Dunne",2,1976-04-19,14
"4481",1690,"Frank","Dunell",2,1979-07-07,14
"4482",1691,"Bruce","Duperouzel",1,1974-04-15,14
"4483",1699,"Allan","Edwards",2,1975-08-16,14
"4484",1699,"Allan","Edwards",4,1975-06-28,14
"4485",1702,"Phil","Egan",3,1983-04-09,14
"4486",1702,"Phil","Egan",4,1982-05-01,14
"4487",1704,"Robert","Elliott",1,1976-04-10,14
"4488",1714,"Peter","Featherby",3,1975-04-19,14
"4489",1715,"Wes","Fellowes",2,1982-05-29,14
"4490",1740,"Gary","Frangalas",4,1983-07-03,14
"4491",1756,"Peter","Giles",3,1979-06-16,14
"4492",1758,"Alan","Goad",0,1972-08-26,14
"4493",1758,"Alan","Goad",4,1972-08-12,14
"4494",1769,"Robert","Groenewegen",2,1978-07-22,14
"4495",1771,"Frank","Gumbleton",5,1971-06-19,14
"4496",1790,"Wayne","Harmes",1,1978-05-13,14
"4497",1794,"Bernie","Harris",4,1985-06-10,14
"4498",1796,"Jack","Hawkins",5,1973-07-07,14
"4499",1801,"Kevin","Heath",5,1971-05-01,14
"4500",1812,"Kym","Hodgeman",4,1981-03-28,14
"4501",1813,"Steve","Hoffman",1,1970-04-04,14
"4502",1818,"Colin","Hounsell",1,1975-07-05,14
"4503",1818,"Colin","Hounsell",2,1976-06-26,14
"4504",1826,"Ken","Hunter",5,1981-04-20,14
"4505",1827,"Ray","Huppatz",4,1974-07-13,14
"4506",1830,"Stephen","Icke",5,1976-09-11,14
"4507",1840,"Bohdan","Jaworskyj",2,1973-04-28,14
"4508",1851,"Peter","Johnston",3,1976-04-24,14
"4509",1854,"Bernie","Jones",2,1974-04-13,14
"4510",1860,"Ken","Judge",1,1983-04-16,14
"4511",1879,"Rene","Kink",1,1975-04-12,14
"4512",1895,"David","Clarke",4,1971-08-14,14
"4513",1899,"Michael","Roberts",3,1979-06-02,14
"4514",1899,"Michael","Roberts",4,1980-06-07,14
"4515",1902,"David","Cordner",0,1982-04-03,14
"4516",1902,"David","Cordner",1,1982-03-28,14
"4517",1902,"David","Cordner",2,1984-05-26,14
"4518",1906,"Phil","Krakouer",4,1982-03-27,14
"4519",1915,"Barry","Lawrence",0,1970-07-11,14
"4520",1924,"Gary","Lofts",2,1976-05-01,14
"4521",1930,"Andrew","Ireland",4,1975-05-10,14
"4522",1941,"John","Manton",5,1984-07-14,14
"4523",1945,"Ian","Marsh",5,1978-04-08,14
"4524",1997,"Bruce","Monteath",4,1975-04-12,14
"4525",2008,"John","Mossop",3,1980-03-29,14
"4526",2008,"John","Mossop",5,1979-05-12,14
"4527",2013,"Russell","Muir",3,1972-04-08,14
"4528",2019,"Richard","Murrie",1,1975-08-09,14
"4529",2022,"Bruce","Nankervis",0,1971-06-14,14
"4530",2024,"Phil","Narkle",3,1984-04-07,14
"4531",2024,"Phil","Narkle",4,1984-03-31,14
"4532",2078,"David","Polkinghorne",2,1976-04-10,14
"4533",2088,"Andrew","Purser",4,1983-04-30,14
"4534",2088,"Andrew","Purser",5,1983-05-21,14
"4535",2094,"Roy","Ramsay",3,1976-06-19,14
"4536",2122,"John","Roberts",2,1980-03-29,14
"4537",2149,"Mark","Scott",0,1980-04-19,14
"4538",2178,"Steven","Smith",0,1974-05-04,14
"4539",2195,"Craig","Stewart",1,1978-05-06,14
"4540",2200,"Darryl","Sutton",0,1973-07-21,14
"4541",2206,"Neville","Taylor",1,1974-04-20,14
"4542",2210,"Kelvin","Templeton",4,1975-06-07,14
"4543",2211,"Bruce","Tempany",2,1978-04-22,14
"4544",2213,"Stephen","Theodore",5,1970-04-18,14
"4545",2232,"Dean","Turner",3,1984-07-14,14
"4546",2260,"Greg","Wells",0,1970-04-25,14
"4547",2262,"Peter","Welsh",4,1976-04-17,14
"4548",2280,"Robert","Wiley",4,1979-04-25,14
"4549",2293,"Michael","Woolnough",4,1971-04-10,14
"4550",2300,"David","Young",2,1977-04-30,14
"4551",2312,"Robert","Amos",1,1973-06-30,14
"4552",2326,"Mark","Browne",4,1974-04-20,14
"4553",2340,"Daryl","Cumming",2,1972-06-17,14
"4554",2377,"Mick","Malthouse",1,1973-04-25,14
"4555",2389,"Laurie","Moloney",2,1971-08-21,14
"4556",2390,"Terry","Moore",3,1976-04-10,14
"4557",2391,"Ian","Morrison",4,1974-05-11,14
"4558",2406,"John","Perry",4,1970-04-25,14
"4559",2418,"Max","Robertson",0,1972-07-22,14
"4560",2426,"Renato","Serafini",0,1972-05-13,14
"4561",2435,"Alan","Thompson",1,1970-07-04,14
"4562",2438,"Russell","Tweeddale",2,1977-04-11,14
"4563",2439,"Brian","Walsh",4,1971-04-03,14
"4564",2583,"Ray","Boyanich",4,1970-05-02,14
"4565",3242,"Andrew","Lukas",3,1971-05-22,14
"4566",3494,"Charles","Pagnoccolo",1,1970-05-02,14
"4567",3548,"Stephen","Power",4,1971-07-10,14
"4568",3940,"Adam","Cooney",3,2004-04-11,14
"4569",3940,"Adam","Cooney",4,2004-04-18,14
"4570",3940,"Adam","Cooney",5,2004-04-03,14
"4571",3958,"Andrew","Mackie",2,2004-05-09,14
"4572",3971,"Cameron","Cloke",5,2004-06-04,14
"4573",3974,"Farren","Ray",5,2004-08-14,14
"4574",3985,"Ashley","Hansen",2,2004-07-03,14
"4575",3986,"Brock","McLean",4,2004-06-20,14
"4576",4043,"Ryan","Murphy",2,2004-07-24,14
"4577",4045,"Shannon","Byrnes",3,2005-03-27,14
"4578",4052,"Jason","Laycock",2,2004-08-29,14
"4579",4071,"Tom","Logan",5,2006-07-29,14
"4580",4080,"Ryan","Griffen",4,2005-08-20,14
"4581",4091,"Richard","Tambling",5,2006-05-13,14
"4582",4123,"Henry","Slattery",3,2005-06-24,14
"4583",4137,"Danyle","Pearce",2,2005-08-07,14
"4584",4142,"Tom","Murphy",5,2006-07-22,14
"4585",4146,"Mitch","Clark",5,2006-04-29,14
"4586",4149,"Grant","Birchall",5,2006-04-09,14
"4587",4151,"Bernie","Vince",5,2006-04-29,14
"4588",4154,"Rhan","Hooper",2,2006-04-08,14
"4589",4160,"Matthew","Bate",5,2006-09-02,14
"4590",4165,"Ivan","Maric",3,2006-05-06,14
"4591",4185,"Matt","White",5,2007-05-12,14
"4592",10561,"Des","Campbell",0,1970-05-02,14
"4593",10652,"Graeme","Schultz",0,1971-04-10,14
"4594",10659,"Trevor","Lloyd",2,1971-05-01,14
"4595",10663,"Graeme","Linke",0,1971-07-10,14
"4596",10705,"Peter","Hickmott",0,1973-05-19,14
"4597",10816,"Ian","Scrimshaw",3,1975-04-26,14
"4598",10821,"Greg","Hutchison",2,1975-08-30,14
"4599",10821,"Greg","Hutchison",4,1977-04-11,14
"4600",11288,"Warren","McKenzie",2,1985-07-06,14
"4601",11288,"Warren","McKenzie",3,1985-06-22,14
"4602",11342,"Andrew","Lockyer",3,1988-05-06,14
"4603",11540,"Lindsay","Thomas",0,2007-08-12,14
"4604",11542,"Lachlan","Hansen",2,2007-03-31,14
"4605",11557,"Shane","Edwards",5,2007-06-02,14
"4606",11589,"Ben","Reid",2,2007-08-31,14
"4607",11610,"Michael","Jamison",1,2008-04-26,14
"4608",11619,"Shaun","Hampson",2,2008-03-29,14
"4609",11625,"Trent","West",4,2008-03-30,14
"4610",11625,"Trent","West",5,2008-05-23,14
"4611",11630,"Jarryn","Geary",3,2008-06-14,14
"4612",11638,"Chris","Masten",5,2008-04-26,14
"4613",11654,"Sharrod","Wellingham",5,2008-08-09,14
"4614",11686,"Todd","Goldstein",3,2009-08-23,14
"4615",11702,"Cale","Hooker",5,2011-06-03,14
"4616",11719,"Brendan","Whitecross",4,2010-04-17,14
"4617",11720,"Ryan","Schoenmakers",4,2009-03-27,14
"4618",11723,"Neville","Jetta",3,2009-04-12,14
"4619",11734,"Robin","Nahas",3,2009-04-04,14
"4620",11734,"Robin","Nahas",5,2009-04-25,14
"4621",11760,"Liam","Shiels",5,2009-07-12,14
"4622",11763,"Michael","Walters",2,2011-04-09,14
"4623",11763,"Michael","Walters",4,2010-09-10,14
"4624",11771,"Zac","Clarke",5,2009-07-25,14
"4625",11779,"Patrick","McGinnity",4,2010-05-08,14
"4626",11839,"Dylan","Roberton",3,2010-09-04,14
"4627",11842,"Gary","Rohan",4,2010-05-30,14
"4628",11885,"Jasper","Pittard",5,2011-06-19,14
"4629",11895,"Rohan","Bewick",5,2012-04-05,14
"4630",11909,"Zac","Smith",5,2011-05-01,14
"4631",11959,"Luke","Delaney",4,2011-05-28,14
"4632",11960,"Josh","Green",1,2011-06-12,14
"4633",11992,"Rory","Thompson",5,2011-07-09,14
"4634",12021,"Jack","Hombsch",2,2013-06-29,14
"4635",12021,"Jack","Hombsch",5,2012-06-24,14
"4636",12026,"Will","Hoskin-Elliott",1,2012-08-04,14
"4637",12029,"Devon","Smith",5,2012-08-25,14
"4638",12041,"Aaron","Hall",5,2012-04-08,14
"4639",12042,"Clay","Smith",5,2012-04-07,14
"4640",12065,"Josh","Bruce",3,2013-06-16,14
"4641",12074,"Josh","Jenkins",1,2013-04-06,14
"4642",12083,"Jamie","Elliott",2,2012-09-21,14
"4643",12096,"Jonathon","Patton",4,2012-06-24,14
"4644",12104,"Cameron","Sutcliffe",4,2012-07-22,14
"4645",12107,"Mark","Baguley",3,2012-09-01,14
"4646",12109,"Josh","Walker",5,2014-06-06,14
"4647",12119,"Sam","Frost",4,2012-07-22,14
"4648",12119,"Sam","Frost",5,2013-04-21,14
"4649",12168,"Majak","Daw",2,2013-04-28,14
"4650",12182,"Jed","Lamb",2,2013-05-05,14
"4651",12184,"Dean","Kent",2,2013-07-13,14
"4652",12189,"Troy","Menzel",2,2013-08-17,14
"4653",12236,"Jack","Martin",4,2014-07-05,14
"4654",12238,"Tom","Clurey",1,2014-03-16,14
"4655",12238,"Tom","Clurey",3,2016-07-01,14
"4656",12238,"Tom","Clurey",4,2015-07-19,14
"4657",12291,"Daniel","McStay",3,2014-06-28,14
"4658",12300,"Tim","Membrey",3,2015-06-27,14
"4659",12334,"Liam","Duggan",3,2016-03-27,14
"4660",12340,"Harris","Andrews",5,2015-05-17,14
"4661",12351,"Jake","Lever",4,2016-03-26,14
"4662",12366,"Peter","Wright",3,2015-06-13,14
"4663",12370,"Jake","Kolodjashnij",4,2016-03-28,14
"4664",12392,"Zaine","Cordy",4,2016-07-29,14
"4665",12404,"Mitch","McGovern",2,2016-03-26,14
"4666",1,"Scott","Lee",2,1991-05-17,13
"4667",3,"Rod","Jameson",0,1991-03-22,13
"4668",4,"Mark","Ricciuto",3,1993-09-18,13
"4669",16,"Shaun","Rehn",4,1992-04-26,13
"4670",18,"Tony","McGuinness",2,1986-04-05,13
"4671",35,"Shane","Ellen",3,1993-04-24,13
"4672",37,"Troy","Bond",2,1994-06-18,13
"4673",37,"Troy","Bond",3,1994-05-08,13
"4674",37,"Troy","Bond",5,1994-04-16,13
"4675",43,"Kane","Johnson",5,1997-04-13,13
"4676",47,"Barry","Standfield",5,1990-04-01,13
"4677",57,"Trent","Ormond-Allen",1,1996-06-30,13
"4678",59,"Mark","Stevens",4,1995-06-02,13
"4679",65,"Ben","Marsh",2,1998-07-05,13
"4680",71,"Bryan","Beinke",1,1999-07-17,13
"4681",90,"Matthew","Bode",5,1999-07-18,13
"4682",94,"Andrew","Bews",1,1982-08-07,13
"4683",94,"Andrew","Bews",2,1983-03-26,13
"4684",99,"Michael","McLean",2,1983-06-13,13
"4685",115,"Dion","Scott",4,1993-06-12,13
"4686",121,"Nathan","Chapman",1,1993-04-25,13
"4687",121,"Nathan","Chapman",3,1993-04-18,13
"4688",131,"Tristan","Lynch",4,1996-05-17,13
"4689",143,"Scott","Camporeale",3,1995-05-27,13
"4690",144,"Anthony","Koutoufides",3,1992-06-27,13
"4691",146,"Mil","Hanna",3,1989-04-29,13
"4692",154,"Matt","Clape",4,1992-08-14,13
"4693",156,"James","Cook",2,1994-07-30,13
"4694",157,"Barry","Mitchell",5,1984-07-15,13
"4695",162,"Ron","De Iulio",0,1992-05-23,13
"4696",167,"Justin","Murphy",3,1994-06-18,13
"4697",179,"Darren","Hulme",4,1998-03-28,13
"4698",181,"Anthony","Franchina",2,1998-07-17,13
"4699",201,"Ryan","Houlihan",2,2000-05-20,13
"4700",206,"Simon","Wiggins",3,2001-06-24,13
"4701",215,"Paul","Williams",2,1991-03-30,13
"4702",232,"Mark","Orchard",4,1995-04-15,13
"4703",238,"Tony","Francis",4,1990-09-15,13
"4704",243,"Alex","McDonald",3,1990-06-15,13
"4705",254,"Jason","Taylor",4,1992-06-20,13
"4706",263,"Jamie","Tape",2,1994-06-04,13
"4707",263,"Jamie","Tape",4,1994-04-03,13
"4708",287,"Shane","OBree",3,1998-04-13,13
"4709",294,"Ryan","Lonie",5,2001-05-19,13
"4710",295,"Jarrod","Molloy",0,1995-08-19,13
"4711",295,"Jarrod","Molloy",1,1994-08-26,13
"4712",309,"Michael","Symons",2,1992-04-05,13
"4713",325,"Mark","Fraser",5,1993-05-22,13
"4714",327,"Ryan","OConnor",5,1995-05-27,13
"4715",331,"Gary","Moorcroft",3,1998-03-29,13
"4716",354,"Mark","Johnson",2,1999-06-19,13
"4717",357,"Ilija","Grgic",2,1993-07-11,13
"4718",358,"Adam","Ramanauskas",3,2000-03-09,13
"4719",366,"Cory","McGrath",3,2001-06-15,13
"4720",370,"Simon","Hawking",2,1994-06-04,13
"4721",377,"Jason","Baldwin",5,1991-05-19,13
"4722",381,"Jeff","Hogg",5,1986-04-26,13
"4723",382,"John","McCarthy",2,1988-06-10,13
"4724",388,"Brett","Chandler",4,1995-05-06,13
"4725",389,"Matthew","Dent",3,1994-06-25,13
"4726",393,"Darren","Holmes",4,1991-05-26,13
"4727",395,"James","Manson",2,1985-05-04,13
"4728",416,"Mark","Hunter",4,1988-04-16,13
"4729",417,"Jason","Watts",1,1994-06-13,13
"4730",419,"Steven","Kretiuk",1,1992-06-06,13
"4731",420,"Nigel","Kellett",5,1991-05-05,13
"4732",431,"Daniel","Southern",5,1994-04-04,13
"4733",434,"Peter","Quill",4,1993-04-24,13
"4734",463,"Matthew","Robbins",0,1997-03-30,13
"4735",469,"Luke","Penny",2,2001-05-11,13
"4736",475,"Jason","Norrish",3,1993-08-22,13
"4737",486,"Peter","Bell",5,1996-04-19,13
"4738",497,"Anthony","Jones",5,1995-04-21,13
"4739",499,"Greg","Madigan",2,1989-06-17,13
"4740",502,"Jeff","White",1,1995-07-23,13
"4741",511,"David","Hynes",4,1991-04-12,13
"4742",517,"Steven","Koops",4,1996-08-24,13
"4743",523,"Jess","Sinclair",1,1997-07-12,13
"4744",528,"Stuart","Anderson",2,1995-08-05,13
"4745",532,"Ashley","Prescott",5,1994-08-27,13
"4746",540,"Troy","Cook",2,1997-08-17,13
"4747",541,"Brendon","Fewster",3,1996-04-06,13
"4748",549,"Dion","Woods",3,2001-03-31,13
"4749",564,"Bill","Brownless",0,1986-06-29,13
"4750",566,"David","Mensch",3,1992-04-12,13
"4751",570,"Paul","Lynch",1,1993-04-25,13
"4752",571,"Paul","Brown",1,1992-03-28,13
"4753",574,"Aaron","Lord",1,1995-04-09,13
"4754",588,"Glenn","Kilpatrick",2,1992-05-31,13
"4755",588,"Glenn","Kilpatrick",3,1992-05-09,13
"4756",589,"Clint","Bizzell",2,1998-03-28,13
"4757",590,"Darren","Milburn",5,1997-08-24,13
"4758",606,"Jason","Mooney",1,1992-08-07,13
"4759",609,"David","Wojcinski",2,1999-04-18,13
"4760",622,"Peter","Street",3,2001-08-26,13
"4761",634,"Stephen","Lawrence",3,1990-07-21,13
"4762",637,"Nick","Holland",1,1997-07-06,13
"4763",649,"Daniel","Chick",1,1996-04-20,13
"4764",650,"Darren","Kappler",1,1988-06-18,13
"4765",654,"Jade","Rawlings",2,1998-05-08,13
"4766",669,"Michael","Collica",4,1999-03-28,13
"4767",674,"Anthony","Rock",1,1990-05-19,13
"4768",681,"Nathan","Lonie",2,2001-08-26,13
"4769",681,"Nathan","Lonie",4,2001-09-09,13
"4770",681,"Nathan","Lonie",5,2002-07-27,13
"4771",692,"Glenn","Lovett",5,1990-05-19,13
"4772",695,"Garry","Lyon",0,1987-08-29,13
"4773",699,"Dean","Irving",4,1990-04-01,13
"4774",700,"Todd","Viney",3,1987-04-26,13
"4775",704,"Andrew","Obst",3,1990-07-07,13
"4776",708,"Andy","Lovell",3,1988-05-14,13
"4777",724,"Andrew","Leoncelli",4,1996-08-10,13
"4778",727,"Anthony","McDonald",4,1997-07-06,13
"4779",728,"Alistair","Nicholson",2,1997-05-04,13
"4780",729,"Brent","Grgic",5,1998-06-28,13
"4781",737,"Nathan","Brown",3,2001-05-20,13
"4782",737,"Nathan","Brown",5,1998-07-04,13
"4783",744,"Peter","Walsh",5,1999-04-04,13
"4784",747,"Cameron","Bruce",4,2000-03-17,13
"4785",749,"Paul","Wheatley",2,2000-04-30,13
"4786",756,"Dean","Laidley",1,1987-07-03,13
"4787",762,"John","Blakey",1,1991-07-07,13
"4788",763,"Matt","Armstrong",2,1987-04-19,13
"4789",764,"Wayne","Schwass",2,1991-07-06,13
"4790",769,"Keenan","Reynolds",0,1990-04-25,13
"4791",769,"Keenan","Reynolds",2,1990-04-14,13
"4792",770,"Brett","Allison",0,1987-05-03,13
"4793",791,"Byron","Pickett",0,1998-03-27,13
"4794",799,"Brady","Rawlings",2,1999-06-06,13
"4795",809,"Joe","McLaren",3,1996-08-03,13
"4796",810,"Digby","Morrell",4,2002-05-31,13
"4797",812,"David","Teague",1,2001-07-15,13
"4798",819,"Josh","Francou",4,1997-04-12,13
"4799",825,"Adam","Kingsley",2,1998-07-04,13
"4800",831,"Warren","Tredrea",1,1998-06-20,13
"4801",844,"Barnaby","French",5,1999-03-28,13
"4802",854,"Cain","Ackland",2,2001-04-06,13
"4803",856,"Dean","Brogan",3,2001-05-27,13
"4804",858,"Tony","Free",1,1988-08-26,13
"4805",862,"Stuart","Wigney",3,1989-06-24,13
"4806",864,"Matthew","Rogers",0,1994-07-03,13
"4807",868,"Brendon","Gale",1,1990-06-30,13
"4808",879,"Paul","Bulluss",1,1993-06-26,13
"4809",897,"Brad","Ottens",2,1998-04-11,13
"4810",900,"Justin","Plapp",1,1998-07-03,13
"4811",911,"Aaron","Fiora",5,2001-08-18,13
"4812",917,"Kayne","Pettifer",0,2001-06-23,13
"4813",923,"Dean","Anderson",2,1989-04-01,13
"4814",930,"Robert","Harvey",4,1988-08-27,13
"4815",941,"Tony","Brown",5,1995-05-21,13
"4816",949,"Jason","Traianidis",3,1996-04-06,13
"4817",956,"Troy","Gray",2,1992-05-02,13
"4818",975,"Brett","Voss",1,1997-06-09,13
"4819",984,"Brad","Seymour",3,1996-04-21,13
"4820",994,"Greg","Stafford",0,1993-08-28,13
"4821",1001,"Daniel","McPherson",3,1996-05-18,13
"4822",1024,"Ryan","OKeefe",0,2000-05-14,13
"4823",1032,"Guy","McKenna",4,1990-04-01,13
"4824",1034,"Ashley","McIntosh",0,1992-07-12,13
"4825",1047,"Karl","Langdon",2,1988-04-02,13
"4826",1048,"Paul","Peos",0,1987-04-04,13
"4827",1050,"Chad","Morrison",1,1996-03-31,13
"4828",1063,"Andrew","Williams",2,1998-07-04,13
"4829",1063,"Andrew","Williams",4,1999-04-11,13
"4830",1063,"Andrew","Williams",5,1999-05-23,13
"4831",1065,"Andrew","Embley",1,1999-05-01,13
"4832",1069,"Callum","Chambers",5,2000-05-28,13
"4833",1078,"Troy","Wilson",0,2001-04-21,13
"4834",1086,"Beau","McDonald",0,1998-04-25,13
"4835",1092,"Jonathan","Brown",1,2000-05-21,13
"4836",1094,"Trent","Knobel",3,2000-06-09,13
"4837",1096,"Damian","Cupido",2,2000-05-21,13
"4838",1104,"David","Rodan",2,2002-04-05,13
"4839",1107,"David","Johnson",5,2003-04-19,13
"4840",1119,"Ted","Richards",1,2002-04-19,13
"4841",1120,"Trent","Sporn",3,2002-04-21,13
"4842",1122,"Chris","Judd",5,2002-04-20,13
"4843",1126,"Shaun","Burgoyne",2,2002-06-02,13
"4844",1130,"Luke","Livingston",2,2002-05-26,13
"4845",1133,"Robert","Campbell",3,2002-05-11,13
"4846",1156,"Campbell","Brown",2,2002-06-08,13
"4847",1158,"Amon","Buchanan",5,2004-09-04,13
"4848",1170,"Kieran","Sporn",4,1989-04-08,13
"4849",1174,"Jim","Wynd",4,1988-07-22,13
"4850",1180,"John","Gastev",4,1987-05-03,13
